fips,ProbNextOcc
8059,0.001880195
8061,0.000100618
8063,0.000105719
8065,0.000131728
8067,0.000166461
8069,0.000716506
8071,0.000103246
8073,0.000130401
8075,0.000107863
8077,0.000188845
8079,0.00014606
8081,0.000105271
8083,0.000117756
8085,0.000128695
8087,0.000105384
8089,0.000102488
8091,0.000152132
8093,0.000130913
8095,0.00010254
8097,0.000187684
8099,0.000102174
8101,0.000163649
8103,0.000106028
8105,0.000120924
8107,0.000166448
8109,0.000121498
8111,0.000137178
8113,0.000130277
8115,0.000102198
8117,0.000181561
8119,0.000141379
8121,0.000102265
8123,0.000231689
8125,0.000101832
9001,0.002891876
9003,0.00326057
9005,0.000313502
9007,0.000476801
9009,0.003104294
9011,0.0004425
9013,0.000286485
9015,0.000180712
10001,0.000238496
10003,0.002149231
10005,0.000297796
12001,0.000436671
12003,0.000111349
12005,0.000192424
12007,0.000119577
12009,0.000572114
12011,0.004137535
12013,0.000173682
12015,0.000224955
12017,0.00015068
12019,0.000195413
12021,0.000429616
12023,0.000132791
12027,0.000117119
12029,0.000115398
12031,0.001541583
12033,0.000279913
12035,0.000151795
12037,0.000156669
12039,0.000119509
12041,0.000109046
12043,0.00011598
12045,0.000150099
12047,0.00012395
12049,0.000128374
12051,0.000111419
12053,0.000164245
12055,0.000144214
12057,0.003321983
12059,0.000121851
12061,0.000233785
12063,0.000152504
12065,0.000148647
12067,0.000135299
12069,0.000257174
12071,0.000715005
12073,0.000903565
12075,0.000108623
12077,0.000136168
12079,0.000108812
12081,0.000333803
12083,0.000261963
12085,0.000242045
12086,0.006318168
12087,0.00016458
12089,0.000138727
12091,0.000270966
12093,0.00012366
12095,0.003090477
12097,0.000365057
12099,0.003466005
12101,0.000338615
12103,0.004498538
12105,0.000359672
12107,0.000129047
12109,0.000292868
12111,0.000238946
12113,0.000211858
12115,0.000987849
12117,0.000394962
12119,0.000237896
12121,0.000103827
12123,0.000129226
12125,0.000137386
12127,0.000359672
12129,0.000111127
12131,0.000136861
12133,0.000104517
13001,8.86E-05
13003,8.70E-05
13005,8.72E-05
13007,8.55E-05
13009,0.000107027
13011,9.26E-05
13013,0.000102188
13015,0.000117437
13017,8.44E-05
13019,8.46E-05
13021,0.000189783
13023,9.06E-05
13025,8.43E-05
13027,8.35E-05
13029,0.000104401
13031,0.000119067
13033,8.43E-05
13035,8.83E-05
13037,0.000120752
13039,0.000105736
13043,8.28E-05
13045,0.000116765
13047,0.000106865
13049,8.74E-05
13051,0.000273184
13053,0.000141909
13055,8.51E-05
13057,0.000223843
13059,0.000192812
13061,8.83E-05
13063,0.000327641
13065,8.37E-05
13067,0.003869401
13069,8.77E-05
13071,8.63E-05
13073,0.000188469
13075,8.10E-05
13077,0.000139094
13079,8.08E-05
13081,8.49E-05
13083,8.00E-05
13085,9.30E-05
13087,8.76E-05
13089,0.007285083
13091,8.40E-05
13093,0.000134617
13095,0.000114982
13097,0.000148541
13099,8.38E-05
13101,7.96E-05
13103,9.46E-05
13105,8.08E-05
13107,8.10E-05
13109,7.96E-05
13111,8.42E-05
13113,0.000194862
13115,0.000113564
13117,0.000265738
13119,8.03E-05
13121,0.003526789
13123,8.48E-05
13125,7.97E-05
13127,0.000121252
13129,9.21E-05
13131,8.09E-05
13133,8.92E-05
13135,0.003421618
13137,9.59E-05
13139,0.000171584
13141,0.000105694
13143,8.26E-05
13145,0.000199752
13147,8.12E-05
13149,8.27E-05
13151,0.000186298
13153,0.000169706
13155,7.96E-05
13157,9.79E-05
13159,7.92E-05
13161,7.93E-05
13163,7.96E-05
13165,7.91E-05
13167,8.22E-05
13169,8.81E-05
13171,7.98E-05
13173,7.99E-05
13175,9.48E-05
13177,9.65E-05
13179,9.70E-05
13181,7.91E-05
13183,8.01E-05
13185,0.000122254
13187,9.71E-05
13189,8.03E-05
13191,8.01E-05
13193,0.000761301
13195,8.37E-05
13197,8.24E-05
13199,7.98E-05
13201,8.24E-05
13205,8.36E-05
13207,9.56E-05
13209,7.96E-05
13211,8.29E-05
13213,8.18E-05
13215,0.000184059
13217,0.000111792
13219,0.000136849
13221,8.05E-05
13223,0.000133494
13225,8.87E-05
13227,9.54E-05
13229,8.05E-05
13231,7.99E-05
13233,8.40E-05
13235,0.00014164
13237,8.15E-05
13239,8.42E-05
13241,8.82E-05
13243,8.29E-05
13245,0.000175343
13247,0.000112287
13249,7.92E-05
13251,7.91E-05
13253,8.30E-05
13255,9.46E-05
13257,8.72E-05
13259,0.000119391
13261,9.26E-05
13263,7.88E-05
13265,7.94E-05
13267,0.000107277
13269,7.89E-05
13271,0.000106081
13273,8.30E-05
13275,0.000101222
13277,9.41E-05
13279,8.17E-05
13281,8.53E-05
13283,7.92E-05
13285,0.000107851
13287,7.90E-05
13289,8.34E-05
13291,9.23E-05
13293,8.13E-05
13295,9.42E-05
13297,0.000106268
13299,8.45E-05
13301,7.88E-05
13303,8.53E-05
13305,8.34E-05
13307,8.33E-05
13309,0.000115793
13311,8.86E-05
13313,0.00010643
13315,0.000104799
13317,7.94E-05
13319,8.25E-05
13321,7.95E-05
16001,0.00046009
16003,8.91E-05
16005,0.000124038
16007,8.51E-05
16009,8.48E-05
16011,8.83E-05
16013,0.0001025
16015,9.05E-05
16017,0.000104693
16019,0.000129981
16021,9.91E-05
16023,8.51E-05
16025,8.56E-05
16027,0.000129158
16029,8.47E-05
16031,8.52E-05
16033,9.66E-05
16035,9.39E-05
16037,9.81E-05
16039,8.63E-05
16041,8.31E-05
16043,8.62E-05
16045,7.98E-05
16047,7.98E-05
16049,8.70E-05
16051,8.14E-05
16053,7.98E-05
16055,0.000152102
16057,0.000126933
16059,8.91E-05
16061,8.46E-05
16063,7.97E-05
16065,0.000102522
16067,8.02E-05
16069,9.03E-05
16071,8.06E-05
16073,8.13E-05
16075,8.01E-05
16077,8.21E-05
16079,9.16E-05
16081,9.20E-05
16083,0.000107655
16085,9.27E-05
16087,8.05E-05
17001,0.000110458
17003,7.92E-05
17005,8.20E-05
17007,0.000113919
17009,0.000105003
17011,9.10E-05
17013,7.88E-05
17015,8.55E-05
17017,7.90E-05
17019,0.000318028
17021,8.31E-05
17023,7.98E-05
17025,7.88E-05
17027,8.71E-05
17029,0.000111956
17031,0.011401542
17033,8.34E-05
17035,7.91E-05
17037,0.000143548
17039,8.11E-05
17041,8.09E-05
17043,0.003285207
17045,8.20E-05
17047,7.86E-05
17049,8.45E-05
17051,8.24E-05
17053,8.15E-05
17055,8.79E-05
17057,8.60E-05
17059,7.88E-05
17061,7.90E-05
17063,0.000102463
17065,8.24E-05
17067,8.07E-05
17069,7.93E-05
17071,7.90E-05
17073,1.00E-04
17075,8.52E-05
17077,0.000131055
17079,7.95E-05
17081,8.86E-05
17083,8.18E-05
17085,9.42E-05
17087,0.000103554
17089,0.000479017
17091,0.000124927
17093,0.000169615
17095,0.000100492
17097,0.003258896
17099,0.00012326
17101,0.000103336
17103,9.75E-05
17105,8.84E-05
17107,8.91E-05
17109,0.000108262
17111,0.000298206
17113,0.000238672
17115,0.000121747
17117,9.36E-05
17119,0.000219344
17121,8.36E-05
17123,8.23E-05
17125,7.91E-05
17127,7.88E-05
17129,8.00E-05
17131,8.08E-05
17133,0.000102004
17135,0.000111904
17137,8.99E-05
17139,8.02E-05
17141,0.000103085
17143,0.000198593
17145,9.31E-05
17147,8.89E-05
17149,7.91E-05
17151,8.06E-05
17153,7.88E-05
17155,8.32E-05
17157,9.57E-05
17159,7.98E-05
17161,0.000165754
17163,0.000217585
17165,8.14E-05
17167,0.000228345
17169,8.23E-05
17171,7.86E-05
17173,8.01E-05
17175,8.29E-05
17177,0.00010169
17179,0.00013424
17181,8.75E-05
17183,0.000100411
17185,7.89E-05
17187,8.20E-05
17189,8.06E-05
17191,7.90E-05
17193,7.94E-05
17195,0.000102579
17197,0.001035823
17199,0.000120575
17201,0.00024808
17203,9.97E-05
18001,8.59E-05
18003,0.000265875
18005,0.000132801
18007,8.32E-05
18009,8.33E-05
18011,0.00017113
18013,9.38E-05
18015,8.48E-05
18017,8.75E-05
18019,0.000115356
18021,8.23E-05
18023,8.69E-05
18025,7.91E-05
18027,8.20E-05
18029,9.61E-05
18031,8.71E-05
18033,9.20E-05
18035,0.000137125
18037,8.63E-05
18039,0.000151363
18041,8.35E-05
18043,0.000120368
18045,8.44E-05
18047,8.41E-05
18049,8.45E-05
18051,8.25E-05
18053,0.000109297
18055,8.37E-05
18057,0.000724875
18059,0.000125642
18061,8.75E-05
18063,0.000202838
18065,9.60E-05
18067,0.000120402
18069,9.56E-05
18071,8.63E-05
18073,8.88E-05
18075,8.37E-05
18077,8.62E-05
18079,8.11E-05
18081,0.000171814
18083,8.37E-05
18085,0.000122342
18087,8.62E-05
18089,0.000280613
18091,0.00012783
18093,8.96E-05
18095,0.000123619
18097,0.005344801
18099,0.000100515
18101,7.95E-05
18103,8.82E-05
18105,0.000227469
18107,8.95E-05
18109,0.000100781
18111,8.34E-05
18113,8.97E-05
18115,7.88E-05
18117,8.06E-05
18119,8.21E-05
18121,8.43E-05
18123,9.22E-05
18125,7.88E-05
18127,0.000198452
18129,8.32E-05
18131,8.35E-05
18133,9.28E-05
18135,8.60E-05
18137,8.57E-05
18139,8.38E-05
18141,0.0002406
18143,8.05E-05
18145,9.48E-05
18147,8.04E-05
18149,8.47E-05
18151,9.36E-05
18153,8.79E-05
18155,7.94E-05
18157,0.000227949
18159,8.65E-05
18161,8.17E-05
18163,0.00018481
18165,8.19E-05
18167,0.000124902
18169,9.13E-05
18171,8.30E-05
18173,0.000118516
18175,8.28E-05
18177,0.000113999
18179,8.68E-05
18181,8.55E-05
18183,9.20E-05
19001,7.96E-05
19003,7.95E-05
19005,8.53E-05
19007,7.95E-05
19009,8.04E-05
19011,8.65E-05
19013,0.000150184
19015,8.55E-05
19017,9.11E-05
19019,8.52E-05
19021,8.42E-05
19023,8.44E-05
19025,8.43E-05
19027,8.08E-05
19029,7.96E-05
19031,8.45E-05
19033,9.65E-05
19035,8.22E-05
19037,8.48E-05
19039,7.90E-05
19041,8.40E-05
19043,8.52E-05
19045,9.76E-05
19047,7.97E-05
19049,0.000153507
19051,7.93E-05
19053,7.95E-05
19055,8.56E-05
19057,8.63E-05
19059,9.36E-05
19061,0.000138454
19063,8.38E-05
19065,8.70E-05
19067,8.51E-05
19069,8.42E-05
19071,7.89E-05
19073,7.89E-05
19075,8.55E-05
19077,7.95E-05
19079,8.52E-05
19081,8.44E-05
19083,8.51E-05
19085,7.88E-05
19087,8.22E-05
19089,8.49E-05
19091,8.30E-05
19093,8.20E-05
19095,8.16E-05
19097,8.56E-05
19099,8.42E-05
19101,9.89E-05
19103,0.00050735
19105,8.65E-05
19107,8.00E-05
19109,8.37E-05
19111,8.19E-05
19113,0.00023316
19115,7.95E-05
19117,7.99E-05
19119,8.40E-05
19121,8.01E-05
19123,8.31E-05
19125,8.81E-05
19127,8.87E-05
19129,8.02E-05
19131,8.45E-05
19133,7.88E-05
19135,8.00E-05
19137,7.89E-05
19139,9.20E-05
19141,8.38E-05
19143,8.39E-05
19145,8.17E-05
19147,8.23E-05
19149,8.21E-05
19151,8.20E-05
19153,0.000803269
19155,0.000111254
19157,8.84E-05
19159,8.03E-05
19161,8.21E-05
19163,0.000203878
19165,7.91E-05
19167,9.09E-05
19169,0.000194286
19171,8.35E-05
19173,7.97E-05
19175,8.05E-05
19177,8.01E-05
19179,8.66E-05
19181,9.79E-05
19183,8.29E-05
19185,8.00E-05
19187,8.95E-05
19189,8.44E-05
19191,9.83E-05
19193,0.000115251
19195,8.42E-05
19197,8.45E-05
20001,8.01E-05
20003,8.05E-05
20005,8.00E-05
20007,8.06E-05
20009,8.07E-05
20011,8.04E-05
20013,8.02E-05
20015,0.000114245
20017,8.01E-05
20019,7.88E-05
20021,8.51E-05
20023,7.85E-05
20025,7.89E-05
20027,8.02E-05
20029,8.06E-05
20031,7.87E-05
20033,7.88E-05
20035,8.40E-05
20037,0.000101138
20039,7.91E-05
20041,8.02E-05
20043,7.86E-05
20045,0.000290232
20047,7.91E-05
20049,7.89E-05
20051,9.05E-05
20053,0.000116002
20055,8.31E-05
20057,8.27E-05
20059,8.20E-05
20061,0.000112225
20063,7.87E-05
20065,7.85E-05
20067,7.92E-05
20069,7.84E-05
20071,7.85E-05
20073,7.86E-05
20075,7.96E-05
20077,7.89E-05
20079,9.81E-05
20081,7.86E-05
20083,7.95E-05
20085,8.00E-05
20087,8.06E-05
20089,7.85E-05
20091,0.00353128
20093,7.90E-05
20095,7.89E-05
20097,8.03E-05
20099,8.11E-05
20101,7.86E-05
20103,0.00015061
20105,7.86E-05
20107,7.87E-05
20109,7.87E-05
20111,9.11E-05
20113,8.85E-05
20115,8.04E-05
20117,7.87E-05
20119,7.87E-05
20121,8.88E-05
20123,7.95E-05
20125,8.32E-05
20127,7.87E-05
20129,7.97E-05
20131,7.88E-05
20133,8.51E-05
20135,7.87E-05
20137,0.00010207
20139,8.02E-05
20141,7.87E-05
20143,7.91E-05
20145,0.000105192
20147,7.86E-05
20149,8.87E-05
20151,7.97E-05
20153,7.90E-05
20155,0.000100922
20157,8.12E-05
20159,7.93E-05
20161,0.000155655
20163,8.13E-05
20165,8.18E-05
20167,8.45E-05
20169,0.000104719
20171,7.92E-05
20173,0.000708605
20175,7.92E-05
20177,0.000184073
20179,7.89E-05
20181,7.88E-05
20183,7.86E-05
20185,7.87E-05
20187,7.86E-05
20189,7.88E-05
20191,8.04E-05
20193,8.02E-05
20195,8.49E-05
20197,7.95E-05
20199,7.88E-05
20201,7.87E-05
20203,7.87E-05
20205,7.85E-05
20207,7.85E-05
20209,0.000118542
21001,8.19E-05
21003,8.01E-05
21005,8.13E-05
21007,7.89E-05
21009,8.89E-05
21011,7.89E-05
21013,8.24E-05
21015,0.000161565
21017,8.08E-05
21019,9.99E-05
21021,9.89E-05
21023,7.87E-05
21025,8.04E-05
21027,7.98E-05
21029,9.90E-05
21031,7.90E-05
21033,8.27E-05
21035,0.000103444
21037,0.000132666
21039,7.91E-05
21041,7.91E-05
21043,8.15E-05
21045,8.03E-05
21047,0.000114962
21049,8.76E-05
21051,8.34E-05
21053,7.87E-05
21055,7.88E-05
21057,7.85E-05
21059,0.000118916
21061,7.88E-05
21063,0.000105701
21065,7.91E-05
21067,0.000661891
21069,8.00E-05
21071,8.63E-05
21073,0.000114048
21075,7.96E-05
21077,7.88E-05
21079,8.03E-05
21081,8.02E-05
21083,8.63E-05
21085,8.03E-05
21087,7.87E-05
21089,8.59E-05
21091,7.90E-05
21093,0.000137704
21095,8.82E-05
21097,7.98E-05
21099,7.96E-05
21101,9.49E-05
21103,7.90E-05
21105,7.87E-05
21107,9.43E-05
21109,8.03E-05
21111,0.002743855
21113,0.000115904
21115,8.15E-05
21117,0.000190169
21119,8.12E-05
21121,8.24E-05
21123,7.92E-05
21125,9.41E-05
21127,8.00E-05
21129,8.23E-05
21131,8.02E-05
21133,8.29E-05
21135,8.01E-05
21137,8.05E-05
21139,7.87E-05
21141,8.04E-05
21143,0.000105036
21145,0.000113032
21147,8.58E-05
21149,7.86E-05
21151,0.000123961
21153,7.99E-05
21155,8.04E-05
21157,8.54E-05
21159,8.90E-05
21161,8.28E-05
21163,8.35E-05
21165,8.02E-05
21167,8.26E-05
21169,7.89E-05
21171,7.93E-05
21173,8.38E-05
21175,8.88E-05
21177,8.29E-05
21179,9.24E-05
21181,7.86E-05
21183,8.02E-05
21185,0.000145225
21187,7.87E-05
21189,8.55E-05
21191,7.89E-05
21193,8.51E-05
21195,9.99E-05
21197,8.01E-05
21199,9.96E-05
21201,7.88E-05
21203,8.10E-05
21205,0.00010303
21207,7.99E-05
21209,0.000113055
21211,0.000108967
21213,7.98E-05
21215,8.16E-05
21217,8.47E-05
21219,7.90E-05
21221,8.16E-05
21223,7.89E-05
21225,7.96E-05
21227,0.000140161
21229,8.19E-05
21231,8.02E-05
21233,7.87E-05
21235,9.09E-05
21237,8.04E-05
21239,9.86E-05
22001,9.29E-05
22003,0.000118958
22005,0.000125149
22007,8.66E-05
22009,8.65E-05
22011,0.000137576
22013,8.53E-05
22015,0.000134417
22017,0.000201888
22019,0.000235324
22021,8.04E-05
22023,0.000274069
22025,8.27E-05
22027,8.96E-05
22029,8.24E-05
22031,8.45E-05
22033,0.000402118
22035,0.000107032
22037,0.000124306
22039,8.52E-05
22041,8.03E-05
22043,0.000112756
22045,0.00010209
22047,9.14E-05
22049,8.47E-05
22051,0.000270151
22053,9.55E-05
22055,0.000190963
22057,0.000111389
22059,8.18E-05
22061,0.000114992
22063,0.00012609
22065,0.000112888
22067,8.63E-05
22069,9.21E-05
22071,0.000992215
22073,0.000136876
22075,8.41E-05
22077,8.64E-05
22079,0.000120063
22081,0.000100252
22083,8.51E-05
22085,9.69E-05
22087,8.44E-05
22089,0.000100324
22091,9.03E-05
22093,8.59E-05
22095,8.85E-05
22097,0.000100378
22099,9.02E-05
22101,8.94E-05
22103,0.000225009
22105,0.000116995
22107,7.93E-05
22109,0.00013134
22111,8.50E-05
22113,0.000109801
22115,9.90E-05
22117,8.96E-05
22119,8.22E-05
22121,9.03E-05
22123,8.25E-05
22125,0.000137503
22127,9.53E-05
23001,0.000138831
23003,0.000124893
23005,0.002431167
23007,0.00011929
23009,0.0001465
23011,0.000173881
23013,0.000136295
23015,0.000139236
23017,0.000121438
23019,0.000188825
23021,0.000101926
23023,0.000133441
23025,0.000112644
23027,0.000133234
23029,0.000108344
23031,0.000226091
24001,0.000121549
24003,0.003148416
24005,0.00897871
24009,0.000152917
24011,8.34E-05
24013,0.000217326
24015,0.000126448
24017,0.000195225
24019,9.01E-05
24021,0.000564294
24023,0.000113606
24025,0.000356759
24027,0.004291079
24029,9.85E-05
24031,0.024862025
24033,0.029288013
24035,0.000124457
24037,0.00016248
24039,0.000114914
24041,0.000135216
24043,0.000149632
24045,0.000133885
24047,0.000120557
24510,0.007442875
25001,0.000627164
25003,0.000222853
25005,0.000821169
25007,0.000139093
25009,0.004444066
25011,0.000183601
25013,0.00083571
25015,0.000351386
25017,0.011261992
25019,0.000160606
25021,0.007909081
25023,0.00165706
25025,0.005681758
25027,0.003794154
26001,9.92E-05
26003,0.000107494
26005,0.000129891
26007,0.000103372
26009,0.000111801
26011,9.25E-05
26013,0.000126429
26015,0.000113956
26017,0.000125109
26019,0.000108927
26021,0.000196326
26023,9.03E-05
26025,0.000131329
26027,0.000102714
26029,0.000121273
26031,0.000104239
26033,0.000119412
26035,8.85E-05
26037,0.000130728
26039,9.44E-05
26041,0.000107449
26043,0.000100572
26045,0.000136741
26047,0.000132979
26049,0.000262542
26051,8.89E-05
26053,0.00010726
26055,0.000167115
26057,9.53E-05
26059,9.77E-05
26061,0.000129233
26063,0.000101266
26065,0.000493526
26067,0.000100569
26069,0.000101801
26071,9.91E-05
26073,0.000124156
26075,0.000140478
26077,0.000284418
26079,9.34E-05
26081,0.001339867
26083,0.000109868
26085,8.99E-05
26087,0.000123868
26089,0.000144208
26091,0.000122682
26093,0.000228417
26095,0.00012442
26097,0.000103107
26099,0.001116765
26101,0.000106802
26103,0.000144989
26105,0.000106735
26107,0.000103934
26109,9.39E-05
26111,0.000152451
26113,9.16E-05
26115,0.000125369
26117,9.45E-05
26119,9.75E-05
26121,0.000137552
26123,9.31E-05
26125,0.00457383
26127,9.54E-05
26129,9.23E-05
26131,0.000100661
26133,8.99E-05
26135,9.35E-05
26137,0.000103477
26139,0.000239486
26141,9.94E-05
26143,9.47E-05
26145,0.000165153
26147,0.000139598
26149,0.000102631
26151,9.92E-05
26153,9.95E-05
26155,0.000102636
26157,9.80E-05
26159,0.000119908
26161,0.002750949
26163,0.008861221
26165,9.63E-05
27001,9.81E-05
27003,0.000930304
27005,9.77E-05
27007,0.000115791
27009,9.64E-05
27011,8.39E-05
27013,0.000124808
27015,8.67E-05
27017,0.000104816
27019,0.000204216
27021,9.73E-05
27023,8.42E-05
27025,0.000105184
27027,0.000118494
27029,9.28E-05
27031,0.000118975
27033,8.47E-05
27035,0.000129282
27037,0.001434602
27039,8.74E-05
27041,0.000101135
27043,8.43E-05
27045,8.87E-05
27047,8.77E-05
27049,0.000104261
27051,8.45E-05
27053,0.007263069
27055,8.70E-05
27057,9.69E-05
27059,9.13E-05
27061,0.000119156
27063,8.43E-05
27065,9.51E-05
27067,0.000102646
27069,8.50E-05
27071,9.92E-05
27073,8.36E-05
27075,0.000107993
27077,9.33E-05
27079,8.84E-05
27081,8.40E-05
27083,8.86E-05
27085,8.86E-05
27087,8.88E-05
27089,8.53E-05
27091,8.51E-05
27093,8.66E-05
27095,9.31E-05
27097,9.16E-05
27099,9.45E-05
27101,8.42E-05
27103,0.000106033
27105,8.54E-05
27107,8.48E-05
27109,0.000299888
27111,0.000119872
27113,8.75E-05
27115,9.95E-05
27117,8.41E-05
27119,9.27E-05
27121,8.58E-05
27123,0.002560393
27125,8.69E-05
27127,8.47E-05
27129,8.95E-05
27131,0.000127078
27133,8.40E-05
27135,8.82E-05
27137,0.00021235
27139,0.000207034
27141,0.000127575
27143,8.42E-05
27145,0.000167892
27147,9.30E-05
27149,8.49E-05
27151,8.40E-05
27153,9.27E-05
27155,8.41E-05
27157,8.78E-05
27159,8.79E-05
27161,8.66E-05
27163,0.000381539
27165,8.40E-05
27167,8.39E-05
27169,0.000119326
27171,0.000131108
27173,8.39E-05
28001,9.08E-05
28003,8.55E-05
28005,8.03E-05
28007,8.33E-05
28009,7.86E-05
28011,8.92E-05
28013,7.91E-05
28015,7.93E-05
28017,7.87E-05
28019,7.86E-05
28021,8.11E-05
28023,8.32E-05
28025,8.11E-05
28027,8.09E-05
28029,8.00E-05
28031,8.49E-05
28033,0.000136276
28035,0.000118522
28037,8.24E-05
28039,8.88E-05
28041,0.000130746
28043,8.05E-05
28045,0.000102475
28047,0.000191122
28049,0.000244623
28051,8.04E-05
28053,7.95E-05
28055,0.000105203
28057,7.98E-05
28059,0.00014272
28061,8.54E-05
28063,8.37E-05
28065,8.34E-05
28067,0.000113582
28069,7.93E-05
28071,0.000116784
28073,0.000119115
28075,0.000109683
28077,7.90E-05
28079,8.33E-05
28081,0.000112428
28083,8.36E-05
28085,8.67E-05
28087,0.000106711
28089,0.000196829
28091,8.63E-05
28093,8.12E-05
28095,8.14E-05
28097,7.90E-05
28099,8.39E-05
28101,8.39E-05
28103,7.88E-05
28105,0.000117741
28107,8.18E-05
28109,9.90E-05
28111,8.51E-05
28113,8.44E-05
28115,8.05E-05
28117,8.01E-05
28119,7.96E-05
28121,0.000170904
28123,8.36E-05
28125,7.95E-05
28127,8.39E-05
28129,8.52E-05
28131,9.43E-05
28133,0.00022431
28135,0.000104369
28137,8.14E-05
28139,7.98E-05
28141,7.89E-05
28143,7.91E-05
28145,8.26E-05
28147,8.33E-05
28149,0.000105766
28151,9.46E-05
28153,9.52E-05
28155,7.87E-05
28157,9.35E-05
28159,7.98E-05
28161,7.88E-05
28163,0.00011049
29001,9.72E-05
29003,8.35E-05
29005,7.84E-05
29007,8.24E-05
29009,8.56E-05
29011,8.25E-05
29013,8.01E-05
29015,7.98E-05
29017,8.26E-05
29019,0.000246433
29021,0.000110845
