fips,ProbNextOcc
28087,2.02E-06
28089,2.54E-05
28091,3.24E-06
28093,2.02E-06
28095,2.02E-06
28097,2.93E-06
28099,2.02E-06
28101,2.93E-06
28103,2.02E-06
28105,2.02E-06
28107,2.02E-06
28109,2.98E-06
28111,2.98E-06
28113,2.02E-06
28115,2.02E-06
28117,2.02E-06
28119,2.02E-06
28121,6.16E-06
28123,2.02E-06
28125,2.93E-06
28127,2.02E-06
28129,2.98E-06
28131,2.98E-06
28133,0.000297479
28135,1.50E-05
28137,2.02E-06
28139,2.02E-06
28141,2.02E-06
28143,2.93E-06
28145,2.02E-06
28147,2.02E-06
28149,2.02E-06
28151,2.93E-06
28153,2.98E-06
28155,2.02E-06
28157,2.02E-06
28159,2.02E-06
28161,2.02E-06
28163,1.50E-05
29001,2.02E-06
29003,2.02E-06
29005,2.02E-06
29007,2.93E-06
29009,2.02E-06
29011,2.02E-06
29013,2.02E-06
29015,2.02E-06
29017,2.02E-06
29019,0.000144881
29021,2.02E-06
29023,2.02E-06
29025,2.02E-06
29027,2.02E-06
29029,2.02E-06
29031,2.02E-06
29033,2.02E-06
29035,2.02E-06
29037,2.02E-06
29039,2.02E-06
29041,2.02E-06
29043,3.05E-06
29045,2.02E-06
29047,6.32E-05
29049,2.02E-06
29051,2.02E-06
29053,2.02E-06
29055,2.02E-06
29057,2.02E-06
29059,2.02E-06
29061,2.02E-06
29063,1.50E-05
29065,2.02E-06
29067,2.98E-06
29069,2.02E-06
29071,2.02E-06
29073,2.02E-06
29075,2.02E-06
29077,8.40E-05
29079,2.02E-06
29081,2.02E-06
29083,2.02E-06
29085,2.02E-06
29087,2.02E-06
29089,2.02E-06
29091,2.98E-06
29093,2.02E-06
29095,0.002374372
29097,2.02E-06
29099,6.16E-06
29101,2.02E-06
29103,2.02E-06
29105,2.02E-06
29107,2.02E-06
29109,2.02E-06
29111,2.02E-06
29113,2.02E-06
29115,2.02E-06
29117,2.93E-06
29119,2.02E-06
29121,2.02E-06
29123,2.02E-06
29125,2.02E-06
29127,2.02E-06
29129,2.02E-06
29131,2.02E-06
29133,2.02E-06
29135,2.02E-06
29137,2.02E-06
29139,2.02E-06
29141,2.02E-06
29143,2.02E-06
29145,2.02E-06
29147,2.02E-06
29149,2.02E-06
29151,2.02E-06
29153,2.98E-06
29155,2.02E-06
29157,2.02E-06
29159,2.02E-06
29161,2.02E-06
29163,2.02E-06
29165,1.78E-05
29167,2.02E-06
29169,1.57E-05
29171,2.02E-06
29173,2.02E-06
29175,2.02E-06
29177,2.02E-06
29179,2.02E-06
29181,2.02E-06
29183,0.000446168
29185,2.02E-06
29186,2.02E-06
29187,2.02E-06
29189,0.00920532
29195,2.02E-06
29197,2.02E-06
29199,2.02E-06
29201,2.02E-06
29203,2.98E-06
29205,2.02E-06
29207,2.02E-06
29209,2.02E-06
29211,2.02E-06
29213,2.02E-06
29215,2.02E-06
29217,2.02E-06
29219,2.02E-06
29221,2.02E-06
29223,2.02E-06
29225,2.02E-06
29227,2.02E-06
29229,2.02E-06
29510,0.00059402
30001,2.02E-06
30003,2.02E-06
30005,2.02E-06
30007,2.02E-06
30009,2.02E-06
30011,2.02E-06
30013,2.02E-06
30015,2.02E-06
30017,2.12E-06
30019,2.91E-06
30021,2.02E-06
30023,2.02E-06
30025,5.76E-06
30027,2.02E-06
30029,2.02E-06
30031,0.000138293
30033,2.12E-06
30035,2.02E-06
30037,2.02E-06
30039,2.02E-06
30041,2.02E-06
30043,2.02E-06
30045,2.02E-06
30047,2.02E-06
30049,2.02E-06
30051,2.02E-06
30053,2.02E-06
30055,2.02E-06
30057,2.02E-06
30059,2.02E-06
30061,2.02E-06
30063,3.51E-05
30065,2.02E-06
30067,2.02E-06
30069,1.96E-05
30071,2.02E-06
30073,2.02E-06
30075,5.65E-05
30077,1.50E-05
30079,2.02E-06
30081,2.02E-06
30083,2.02E-06
30085,2.02E-06
30087,2.02E-06
30089,2.02E-06
30091,2.02E-06
30093,2.02E-06
30095,2.02E-06
30097,2.02E-06
30099,2.02E-06
30101,2.02E-06
30103,2.02E-06
30105,2.02E-06
30107,2.02E-06
30109,2.02E-06
30111,6.16E-06
31001,2.02E-06
31003,2.02E-06
31005,2.02E-06
31007,5.78E-06
31009,1.83E-05
31011,2.02E-06
31013,2.02E-06
31015,2.02E-06
31017,2.02E-06
31019,1.92E-05
31021,2.02E-06
31023,2.02E-06
31025,2.02E-06
31027,2.54E-06
31029,2.02E-06
31031,1.92E-05
31033,6.65E-06
31035,2.02E-06
31037,2.02E-06
31039,2.02E-06
31041,2.02E-06
31043,2.02E-06
31045,2.02E-06
31047,2.02E-06
31049,2.04E-06
31051,2.02E-06
31053,2.02E-06
31055,0.001899897
31057,2.02E-06
31059,2.02E-06
31061,2.02E-06
31063,2.02E-06
31065,2.02E-06
31067,2.02E-06
31069,2.02E-06
31071,2.02E-06
31073,1.96E-05
31075,2.02E-06
31077,2.02E-06
31079,2.02E-06
31081,2.02E-06
31083,2.02E-06
31085,2.02E-06
31087,2.02E-06
31089,5.78E-06
31091,2.93E-06
31093,2.02E-06
31095,2.02E-06
31097,1.50E-05
31099,2.02E-06
31101,2.02E-06
31103,4.72E-05
31105,2.02E-06
31107,2.02E-06
31109,0.000514757
31111,2.02E-06
31113,2.02E-06
31115,2.02E-06
31117,2.02E-06
31119,2.02E-06
31121,2.02E-06
31123,2.02E-06
31125,2.02E-06
31127,2.02E-06
31129,2.02E-06
31131,2.02E-06
31133,2.02E-06
31135,2.02E-06
31137,2.02E-06
31139,2.02E-06
31141,2.12E-06
31143,2.02E-06
31145,2.02E-06
31147,2.02E-06
31149,7.05E-06
31151,2.02E-06
31153,5.04E-05
31155,2.02E-06
31157,2.02E-06
31159,2.02E-06
31161,2.02E-06
31163,2.02E-06
31165,2.12E-06
31167,2.02E-06
31169,2.02E-06
31171,1.92E-05
31173,2.02E-06
31175,2.12E-06
31177,2.02E-06
31179,2.02E-06
31181,2.02E-06
31183,1.92E-05
31185,2.02E-06
32001,2.02E-06
32003,0.004125057
32005,2.02E-06
32007,2.02E-06
32009,2.93E-06
32011,2.54E-06
32013,2.02E-06
32015,2.02E-06
32017,2.02E-06
32019,2.02E-06
32021,2.02E-06
32023,2.02E-06
32027,1.50E-05
32029,2.02E-06
32031,0.000326433
32033,1.50E-05
32510,2.02E-06
33001,2.02E-06
33003,2.02E-06
33005,2.02E-06
33007,2.02E-06
33009,2.57E-05
33011,0.003022806
33013,2.50E-05
33015,0.001069656
33017,2.15E-05
33019,2.02E-06
34001,2.52E-05
34003,0.005249586
34005,0.001694479
34007,0.000882399
34009,2.02E-06
34011,2.02E-06
34013,0.011368236
34015,8.52E-05
34017,0.004994714
34019,5.11E-05
34021,0.004125746
34023,0.00540697
34025,0.004111798
34027,0.003856917
34029,0.000707561
34031,0.000155726
34033,2.02E-06
34035,0.003045873
34037,2.40E-05
34039,0.002673497
34041,6.16E-06
35001,0.003214609
35003,2.02E-06
35005,5.77E-06
35006,2.02E-06
35007,2.02E-06
35009,2.02E-06
35011,3.41E-06
35013,2.94E-05
35015,7.29E-05
35017,2.02E-06
35019,1.50E-05
35021,2.02E-06
35023,2.02E-06
35025,2.50E-06
35027,2.02E-06
35028,0.000421232
35029,2.50E-06
35031,2.02E-06
35033,2.02E-06
35035,2.02E-06
35037,2.50E-06
35039,2.02E-06
35041,2.50E-06
35043,2.47E-05
35045,2.02E-06
35047,2.02E-06
35049,0.000104211
35051,2.02E-06
35053,2.02E-06
35055,2.02E-06
35057,2.02E-06
35059,1.50E-05
35061,2.02E-06
36001,0.003205782
36003,2.02E-06
36005,0.049151523
36007,4.62E-05
36009,2.02E-06
36011,2.02E-06
36013,6.16E-06
36015,2.02E-06
36017,2.02E-06
36019,2.02E-06
36021,2.02E-06
36023,2.02E-06
36025,2.02E-06
36027,0.000227687
36029,0.004780846
36031,2.02E-06
36033,2.02E-06
36035,2.02E-06
36037,2.02E-06
36039,2.02E-06
36041,2.02E-06
36043,2.02E-06
36045,2.02E-06
36047,0.028483092
36049,2.02E-06
36051,2.02E-06
36053,2.02E-06
36055,0.005812876
36057,2.02E-06
36059,0.010080187
36061,0.030300852
36063,2.50E-05
36065,2.50E-05
36067,0.004664264
36069,2.40E-05
36071,0.000145732
36073,2.02E-06
36075,2.02E-06
36077,2.02E-06
36079,2.40E-05
36081,0.015202493
36083,2.50E-05
36085,0.003349592
36087,0.000513745
36089,6.16E-06
36091,0.00014426
36093,2.50E-05
36095,2.02E-06
36097,2.02E-06
36099,2.02E-06
36101,2.02E-06
36103,0.006001921
36105,2.02E-06
36107,2.02E-06
36109,4.69E-05
36111,4.63E-05
36113,2.02E-06
36115,2.02E-06
36117,2.02E-06
36119,0.006453093
36121,2.02E-06
36123,2.02E-06
37001,2.02E-06
37003,2.02E-06
37005,2.02E-06
37007,2.02E-06
37009,2.02E-06
37011,2.02E-06
37013,2.02E-06
37015,2.02E-06
37017,2.02E-06
37019,6.16E-06
37021,0.000111534
37023,2.02E-06
37025,2.50E-05
37027,2.02E-06
37029,2.02E-06
37031,2.02E-06
37033,2.02E-06
37035,2.02E-06
37037,6.89E-06
37039,2.02E-06
37041,2.02E-06
37043,2.02E-06
37045,2.02E-06
37047,2.02E-06
37049,2.02E-06
37051,9.80E-05
37053,2.02E-06
37055,2.02E-06
37057,2.02E-06
37059,2.02E-06
37061,2.02E-06
37063,0.003154014
37065,2.93E-06
37067,0.000307926
37069,2.02E-06
37071,6.16E-06
37073,2.02E-06
37075,2.02E-06
37077,2.02E-06
37079,2.02E-06
37081,0.004593076
37083,2.02E-06
37085,2.02E-06
37087,2.02E-06
37089,6.16E-06
37091,2.02E-06
37093,2.02E-06
37095,2.02E-06
37097,6.16E-06
37099,2.02E-06
37101,2.02E-06
37103,2.02E-06
37105,2.02E-06
37107,2.02E-06
37109,2.02E-06
37111,2.02E-06
37113,2.02E-06
37115,2.02E-06
37117,2.93E-06
37119,0.009289686
37121,2.02E-06
37123,2.02E-06
37125,6.16E-06
37127,2.02E-06
37129,0.00023054
37131,2.02E-06
37133,1.50E-05
37135,0.000194836
37137,2.02E-06
37139,2.02E-06
37141,2.02E-06
37143,2.02E-06
37145,2.02E-06
37147,2.69E-05
37149,2.02E-06
37151,2.02E-06
37153,2.02E-06
37155,2.02E-06
37157,2.02E-06
37159,2.02E-06
37161,2.02E-06
37163,2.02E-06
37165,2.02E-06
37167,2.02E-06
37169,2.02E-06
37171,2.02E-06
37173,2.02E-06
37175,2.02E-06
37177,1.50E-05
37179,2.50E-05
37181,2.93E-06
37183,0.005703775
37185,2.02E-06
37187,2.02E-06
37189,2.02E-06
37191,2.02E-06
37193,2.02E-06
37195,2.02E-06
37197,2.02E-06
37199,2.02E-06
38001,5.76E-06
38003,2.02E-06
38005,2.02E-06
38007,2.91E-06
38009,2.02E-06
38011,1.16E-05
38013,2.02E-06
38015,7.42E-06
38017,0.000528606
38019,2.02E-06
38021,2.04E-06
38023,2.02E-06
38025,2.02E-06
38027,2.02E-06
38029,2.02E-06
38031,2.12E-06
38033,2.14E-06
38035,2.01E-05
38037,2.02E-06
38039,2.02E-06
38041,2.02E-06
38043,2.94E-06
38045,2.02E-06
38047,2.12E-06
38049,2.02E-06
38051,2.02E-06
38053,2.02E-06
38055,2.02E-06
38057,2.02E-06
38059,1.96E-05
38061,2.02E-06
38063,2.02E-06
38065,2.02E-06
38067,2.02E-06
38069,2.02E-06
38071,6.65E-06
38073,2.02E-06
38075,2.02E-06
38077,2.14E-06
38079,2.02E-06
38081,3.01E-06
38083,2.02E-06
38085,2.02E-06
38087,2.02E-06
38089,6.69E-06
38091,5.76E-06
38093,2.02E-06
38095,2.02E-06
38097,2.02E-06
38099,2.02E-06
38101,2.01E-05
38103,2.02E-06
38105,2.12E-06
39001,2.02E-06
39003,2.02E-06
39005,2.02E-06
39007,2.02E-06
39009,2.02E-06
39011,2.02E-06
39013,2.02E-06
39015,2.02E-06
39017,0.000171243
39019,2.02E-06
39021,2.02E-06
39023,2.02E-06
39025,2.50E-05
39027,2.02E-06
39029,2.02E-06
39031,2.02E-06
39033,2.02E-06
39035,0.008762472
39037,2.02E-06
39039,2.02E-06
39041,0.000117688
39043,2.02E-06
39045,6.16E-06
39047,2.02E-06
39049,0.007834392
39051,2.02E-06
39053,2.02E-06
39055,6.19E-06
39057,8.89E-05
39059,2.02E-06
39061,0.008193127
39063,2.02E-06
39065,2.02E-06
39067,2.02E-06
39069,2.02E-06
39071,2.02E-06
39073,2.02E-06
39075,2.02E-06
39077,2.02E-06
39079,2.02E-06
39081,2.02E-06
39083,2.02E-06
39085,5.36E-05
39087,2.02E-06
39089,6.16E-06
39091,2.02E-06
39093,0.000116628
39095,0.000201841
39097,2.02E-06
39099,2.53E-05
39101,2.02E-06
39103,2.51E-05
39105,2.02E-06
39107,2.02E-06
39109,2.02E-06
39111,2.02E-06
39113,0.001735327
39115,2.02E-06
39117,2.02E-06
39119,2.02E-06
39121,1.50E-05
39123,2.02E-06
39125,2.02E-06
39127,2.02E-06
39129,2.02E-06
39131,2.02E-06
39133,2.36E-05
39135,2.02E-06
39137,2.02E-06
39139,2.02E-06
39141,2.02E-06
39143,2.02E-06
39145,2.02E-06
39147,2.02E-06
39149,2.02E-06
39151,0.000121482
39153,0.001422541
39155,6.16E-06
39157,2.02E-06
39159,2.02E-06
39161,2.02E-06
39163,2.02E-06
39165,0.000108789
39167,2.02E-06
39169,2.02E-06
39171,2.02E-06
39173,2.15E-05
39175,2.02E-06
40001,2.02E-06
40003,1.50E-05
40005,2.02E-06
40007,2.02E-06
40009,2.02E-06
40011,1.50E-05
40013,2.02E-06
40015,2.02E-06
40017,2.02E-06
40019,2.02E-06
40021,2.02E-06
40023,2.02E-06
40025,2.02E-06
40027,8.19E-05
40029,2.02E-06
40031,2.02E-06
40033,5.14E-06
40035,2.02E-06
40037,2.02E-06
40039,2.02E-06
40041,2.02E-06
40043,2.02E-06
40045,2.02E-06
40047,2.02E-06
40049,2.02E-06
40051,2.02E-06
40053,2.02E-06
40055,1.50E-05
40057,2.50E-06
40059,2.02E-06
40061,2.02E-06
40063,2.02E-06
40065,2.50E-06
40067,2.02E-06
40069,2.02E-06
40071,2.02E-06
40073,2.02E-06
40075,2.02E-06
40077,2.02E-06
40079,2.02E-06
40081,2.02E-06
40083,2.02E-06
40085,2.02E-06
40087,2.02E-06
40089,2.02E-06
40091,2.02E-06
40093,2.02E-06
40095,2.02E-06
40097,2.02E-06
40099,2.02E-06
40101,2.02E-06
40103,2.02E-06
40105,2.02E-06
40107,2.02E-06
40109,0.001880108
40111,2.02E-06
40113,2.02E-06
40115,2.02E-06
40117,2.02E-06
40119,2.02E-06
40121,2.02E-06
40123,2.02E-06
40125,2.02E-06
40127,2.02E-06
40129,2.02E-06
40131,2.02E-06
40133,2.02E-06
40135,2.02E-06
40137,2.02E-06
40139,2.12E-06
40141,2.50E-06
40143,0.000395757
40145,2.02E-06
40147,2.02E-06
40149,2.02E-06
40151,2.02E-06
40153,2.02E-06
41001,2.02E-06
41003,2.69E-05
41005,0.000398001
41007,2.98E-06
41009,2.02E-06
41011,2.98E-06
41013,2.02E-06
41015,0.000236732
41017,2.50E-05
41019,2.02E-06
41021,2.02E-06
41023,2.02E-06
41025,2.02E-06
41027,2.02E-06
41029,2.50E-05
41031,2.02E-06
41033,2.98E-06
41035,2.02E-06
41037,2.02E-06
41039,0.000174638
41041,2.63E-05
41043,2.02E-06
41045,2.02E-06
41047,5.02E-05
41049,2.02E-06
41051,0.006129074
41053,2.98E-06
41055,2.02E-06
41057,2.98E-06
41059,2.02E-06
41061,2.02E-06
41063,2.02E-06
41065,2.02E-06
41067,0.003597932
41069,2.02E-06
41071,2.98E-06
42001,2.02E-06
42003,0.006644871
42005,2.02E-06
42007,6.16E-06
42009,2.02E-06
42011,0.000164091
42013,2.02E-06
42015,2.02E-06
42017,0.003390036
42019,2.50E-05
42021,6.85E-06
42023,2.02E-06
42025,2.02E-06
42027,8.33E-05
42029,0.003227476
42031,2.02E-06
42033,2.02E-06
42035,2.02E-06
42037,2.02E-06
42039,2.02E-06
42041,0.000120135
42043,0.000182215
42045,0.007116051
42047,2.02E-06
42049,4.64E-05
42051,2.02E-06
42053,1.50E-05
42055,6.16E-06
42057,2.02E-06
42059,2.02E-06
42061,2.02E-06
42063,2.02E-06
42065,2.02E-06
42067,2.02E-06
42069,2.50E-05
42071,0.000432826
42073,2.02E-06
42075,2.02E-06
42077,0.000117744
42079,6.39E-05
42081,2.02E-06
42083,2.02E-06
42085,2.02E-06
42087,2.02E-06
42089,6.16E-06
42091,0.004711426
42093,2.02E-06
42095,0.000112073
42097,2.02E-06
42099,2.02E-06
42101,0.017078889
42103,2.02E-06
42105,2.02E-06
42107,2.02E-06
42109,2.02E-06
42111,2.02E-06
42113,2.02E-06
42115,2.02E-06
42117,2.02E-06
42119,2.02E-06
42121,2.02E-06
42123,2.02E-06
42125,2.50E-05
42127,2.02E-06
42129,0.000111079
42131,2.02E-06
42133,0.000144801
44001,3.96E-06
44003,2.50E-05
44005,2.73E-05
44007,0.003811739
44009,4.97E-05
45001,2.02E-06
45003,2.16E-05
45005,2.02E-06
45007,6.16E-06
45009,2.02E-06
45011,2.02E-06
45013,8.20E-05
45015,1.70E-05
45017,2.02E-06
45019,0.000871766
45021,2.02E-06
45023,2.02E-06
45025,2.02E-06
45027,2.02E-06
45029,2.02E-06
45031,2.02E-06
45033,2.93E-06
45035,6.16E-06
45037,2.02E-06
45039,2.93E-06
45041,2.93E-06
45043,2.02E-06
45045,0.000585409
45047,2.93E-06
45049,2.02E-06
45051,4.65E-05
45053,2.02E-06
45055,2.02E-06
45057,2.02E-06
45059,2.02E-06
45061,2.02E-06
45063,8.20E-05
45065,2.02E-06
45067,2.93E-06
45069,2.02E-06
45071,2.02E-06
45073,2.02E-06
45075,2.93E-06
45077,2.02E-06
45079,0.00071166
45081,2.02E-06
45083,8.27E-05
45085,2.02E-06
45087,2.02E-06
45089,2.02E-06
45091,5.38E-05
46003,2.12E-06
46005,2.02E-06
46007,2.93E-06
46009,1.50E-05
46011,1.96E-05
46013,3.01E-06
46015,2.02E-06
46017,2.02E-06
46019,2.02E-06
46021,2.02E-06
46023,2.02E-06
46025,2.02E-06
46027,2.02E-06
46029,6.65E-06
46031,2.02E-06
46033,2.02E-06
46035,2.02E-06
46037,2.02E-06
46039,2.12E-06
46041,2.02E-06
46043,2.02E-06
46045,2.02E-06
46047,2.02E-06
46049,2.02E-06
46051,2.91E-06
46053,2.02E-06
46055,2.02E-06
46057,2.02E-06
46059,2.02E-06
46061,2.02E-06
46063,2.02E-06
46065,3.01E-06
46067,2.02E-06
46069,2.02E-06
46071,2.02E-06
46073,2.93E-06
46075,2.01E-05
46077,2.02E-06
46079,2.02E-06
46081,2.02E-06
46083,6.69E-06
46085,2.02E-06
46087,2.02E-06
46089,2.02E-06
46091,2.02E-06
46093,6.28E-06
46095,2.02E-06
46097,2.02E-06
46099,0.000333123
46101,2.02E-06
46103,2.02E-06
46105,2.02E-06
46107,2.02E-06
46109,2.02E-06
46111,3.22E-06
46115,2.02E-06
46117,5.72E-05
46119,2.02E-06
46121,2.02E-06
46123,2.02E-06
46125,2.02E-06
46127,2.12E-06
46129,2.02E-06
46135,2.02E-06
46137,2.02E-06
47001,2.02E-06
47003,2.02E-06
47005,2.02E-06
47007,2.02E-06
47009,2.02E-06
47011,2.02E-06
47013,2.02E-06
47015,2.02E-06
47017,2.02E-06
47019,2.02E-06
47021,2.02E-06
47023,2.02E-06
47025,2.02E-06
47027,2.02E-06
47029,2.02E-06
47031,2.02E-06
47033,2.02E-06
47035,2.02E-06
47037,0.006779018
47039,2.02E-06
47041,2.02E-06
47043,2.02E-06
47045,2.02E-06
47047,2.02E-06
47049,2.02E-06
47051,2.02E-06
47053,2.02E-06
47055,2.02E-06
47057,2.02E-06
47059,2.02E-06
47061,2.02E-06
47063,2.02E-06
47065,0.000102951
47067,2.02E-06
47069,1.50E-05
47071,2.02E-06
47073,2.02E-06
47075,2.93E-06
47077,2.02E-06
47079,2.02E-06
47081,2.02E-06
47083,2.02E-06
47085,2.02E-06
47087,2.02E-06
47089,2.02E-06
47091,2.02E-06
47093,0.001302459
47095,1.50E-05
47097,2.02E-06
47099,2.02E-06
47101,2.02E-06
47103,2.02E-06
47105,2.02E-06
47107,2.02E-06
47109,2.02E-06
47111,2.02E-06
47113,2.02E-06
47115,2.02E-06
47117,2.02E-06
47119,2.02E-06
47121,2.02E-06
47123,2.02E-06
47125,7.13E-06
47127,2.02E-06
47129,2.02E-06
47131,2.02E-06
47133,2.02E-06
47135,2.02E-06
47137,2.02E-06
47139,2.02E-06
47141,2.02E-06
47143,2.02E-06
47145,2.02E-06
47147,2.02E-06
47149,4.96E-05
47151,2.02E-06
47153,2.02E-06
47155,2.02E-06
47157,0.006660563
47159,2.02E-06
47161,2.02E-06
47163,6.16E-06
47165,6.16E-06
47167,2.02E-06
47169,2.02E-06
47171,2.02E-06
47173,2.02E-06
47175,2.02E-06
47177,2.02E-06
47179,2.41E-05
47181,2.02E-06
47183,2.02E-06
47185,2.02E-06
47187,0.000179378
47189,6.16E-06
48001,1.50E-05
48003,2.50E-06
48005,2.02E-06
48007,2.02E-06
48009,2.50E-06
48011,2.02E-06
48013,2.50E-06
48015,0.001490925
48017,2.50E-06
48019,2.02E-06
48021,5.32E-06
48023,2.50E-06
48025,1.50E-05
48027,0.000777597
48029,0.005513416
48031,2.02E-06
48033,2.50E-06
48035,2.02E-06
48037,2.02E-06
48039,0.000120596
48041,9.31E-05
48043,2.50E-06
48045,2.50E-06
48047,2.56E-06
48049,2.50E-06
48051,3.18E-06
48053,2.50E-06
48055,3.67E-06
48057,2.02E-06
48059,2.02E-06
48061,7.62E-05
48063,2.02E-06
48065,2.02E-06
48067,2.02E-06
48069,2.02E-06
48071,4.92E-05
48073,2.02E-06
48075,1.54E-05
48077,2.02E-06
48079,2.50E-06
48081,2.50E-06
48083,2.50E-06
48085,0.005579584
48087,2.02E-06
48089,3.18E-06
48091,2.16E-05
48093,4.27E-06
48095,1.54E-05
48097,2.02E-06
48099,2.35E-05
48101,2.50E-06
48103,5.05E-05
48105,2.02E-06
48107,2.50E-06
48109,2.50E-06
48111,2.02E-06
48113,0.012796502
48115,2.50E-06
48117,2.02E-06
48119,2.02E-06
48121,0.005179899
48123,2.50E-06
48125,2.50E-06
48127,4.32E-05
48129,2.02E-06
48131,2.50E-06
48133,1.24E-05
48135,0.000339102
48137,2.93E-06
48139,2.02E-06
48141,0.000764599
48143,2.02E-06
48145,2.93E-06
48147,2.02E-06
48149,0.000351645
48151,2.50E-06
48153,2.02E-06
48155,2.50E-06
48157,0.005378134
48159,2.02E-06
48161,2.02E-06
48163,5.09E-05
48165,2.50E-06
48167,0.000120427
48169,1.54E-05
48171,2.02E-06
48173,2.50E-06
48175,2.02E-06
48177,3.84E-06
48179,2.02E-06
48181,2.02E-06
48183,2.02E-06
48185,2.98E-06
48187,7.56E-06
48189,2.02E-06
48191,2.50E-06
48193,2.02E-06
48195,2.02E-06
48197,2.50E-06
48199,5.01E-05
48201,0.015558151
48203,2.02E-06
48205,1.54E-05
48207,6.71E-05
48209,2.51E-05
48211,2.02E-06
48213,2.02E-06
48215,0.000184939
48217,2.02E-06
48219,2.50E-06
48221,2.02E-06
48223,2.02E-06
48225,0.006520382
48227,0.000297966
48229,1.54E-05
48231,2.02E-06
48233,2.50E-06
48235,2.50E-06
48237,2.02E-06
48239,3.05E-06
48241,5.09E-05
48243,2.83E-06
48245,5.33E-05
48247,3.50E-05
48249,2.50E-06
48251,2.02E-06
48253,1.54E-05
48255,1.54E-05
48257,2.02E-06
48259,2.02E-06
48261,2.02E-06
48263,3.83E-06
48265,2.02E-06
48267,2.50E-06
48269,0.000326209
48271,2.50E-06
48273,2.02E-06
48275,5.53E-06
48277,2.02E-06
48279,2.02E-06
48281,2.50E-06
48283,4.09E-05
48285,3.18E-06
48287,3.25E-06
48289,2.02E-06
48291,5.09E-05
48293,2.02E-06
48295,2.02E-06
48297,2.50E-06
48299,2.50E-06
48301,5.46E-05
48303,6.45E-05
48305,2.50E-06
48307,2.50E-06
48309,2.51E-05
48311,2.50E-06
48313,1.50E-05
48315,2.02E-06
48317,2.50E-06
48319,2.50E-06
48321,2.98E-06
48323,3.42E-05
48325,2.50E-06
48327,2.50E-06
48329,0.00031068
48331,2.02E-06
48333,2.93E-06
48335,1.54E-05
48337,2.02E-06
48339,0.000309869
48341,2.50E-06
48343,2.02E-06
48345,2.50E-06
48347,2.02E-06
48349,2.02E-06
48351,5.01E-05
48353,2.50E-06
48355,4.75E-05
48357,2.02E-06
48359,1.54E-05
48361,4.92E-05
48363,2.50E-06
48365,2.02E-06
48367,2.02E-06
48369,2.02E-06
48371,2.50E-06
48373,5.01E-05
48375,2.50E-06
48377,4.27E-06
48379,2.02E-06
48381,6.16E-06
48383,2.02E-06
48385,2.93E-06
48387,2.93E-06
48389,5.35E-05
48391,2.02E-06
48393,2.93E-06
48395,2.02E-06
48397,2.02E-06
48399,2.50E-06
48401,2.02E-06
48403,2.98E-06
48405,2.98E-06
48407,5.09E-05
48409,2.02E-06
48411,2.50E-06
48413,2.06E-06
48415,2.50E-06
48417,2.50E-06
48419,2.02E-06
48421,2.50E-06
48423,2.44E-05
48425,2.02E-06
48427,3.55E-05
48429,2.50E-06
48431,2.50E-06
48433,7.03E-05
48435,2.06E-06
48437,2.02E-06
48439,0.007304893
48441,2.02E-06
48443,2.50E-06
48445,2.50E-06
48447,3.41E-06
48449,2.02E-06
48451,3.09E-06
48453,0.006043663
48455,3.24E-06
48457,5.01E-05
48459,2.02E-06
48461,2.50E-06
48463,2.50E-06
48465,2.50E-06
48467,2.02E-06
48469,2.02E-06
48471,1.53E-05
48473,0.000140808
48475,3.49E-05
48477,3.18E-06
48479,5.56E-05
48481,2.98E-06
48483,2.02E-06
48485,3.09E-06
48487,2.50E-06
48489,2.02E-06
48491,0.000704146
48493,1.02E-05
48495,3.45E-05
48497,2.02E-06
48499,2.02E-06
48501,2.50E-06
48503,2.50E-06
48505,3.50E-05
48507,3.42E-05
49001,2.02E-06
49003,2.02E-06
49005,2.02E-06
49007,2.02E-06
49009,1.50E-05
49011,9.65E-05
49013,2.02E-06
49015,2.02E-06
49017,2.02E-06
49019,2.02E-06
49021,2.02E-06
49023,2.02E-06
49025,2.02E-06
49027,2.02E-06
49029,2.02E-06
49031,2.02E-06
49033,2.02E-06
49035,0.004870735
49037,2.02E-06
49039,2.02E-06
49041,2.02E-06
49043,7.46E-06
49045,2.02E-06
49047,2.02E-06
49049,0.00048177
49051,2.02E-06
49053,6.16E-06
49055,2.02E-06
49057,2.44E-05
50001,2.12E-06
50003,2.02E-06
50005,2.02E-06
50007,0.000957761
50009,2.02E-06
50011,2.02E-06
50013,2.12E-06
50015,2.02E-06
50017,2.02E-06
50019,2.02E-06
50021,2.02E-06
50023,2.23E-06
50025,2.02E-06
50027,2.02E-06
51001,2.02E-06
51003,4.77E-05
51005,2.02E-06
51007,2.02E-06
51009,2.02E-06
51011,2.02E-06
51013,0.007170563
51015,2.02E-06
51017,2.02E-06
51019,2.02E-06
51021,2.02E-06
51023,2.02E-06
51025,2.02E-06
51027,2.02E-06
51029,2.02E-06
51031,2.02E-06
51033,2.02E-06
51035,2.02E-06
51036,2.02E-06
51037,2.02E-06
51041,0.000201775
51043,2.02E-06
51045,2.02E-06
51047,2.02E-06
51049,2.02E-06
51051,2.02E-06
51053,2.02E-06
51057,2.93E-06
51059,0.016853532
51061,2.02E-06
51063,2.02E-06
51065,2.93E-06
51067,2.02E-06
51069,2.02E-06
51071,2.02E-06
51073,2.02E-06
