fips,ProbNextOcc
8119,0.000144389
8121,9.67E-05
8123,0.000238751
8125,9.63E-05
9001,0.002885322
9003,0.003291032
9005,0.000341286
9007,0.000488597
9009,0.003082312
9011,0.000458874
9013,0.000312966
9015,0.000197466
10001,0.00025064
10003,0.002170039
10005,0.000295827
12001,0.000427956
12003,0.00010559
12005,0.000204062
12007,0.000113952
12009,0.000567966
12011,0.004165585
12013,0.000173146
12015,0.000236237
12017,0.000160164
12019,0.000207623
12021,0.000438233
12023,0.000131894
12027,0.000110637
12029,0.000109962
12031,0.001576631
12033,0.000275855
12035,0.000161974
12037,0.000152528
12039,0.000117642
12041,0.000103199
12043,0.000109751
12045,0.000146421
12047,0.000123282
12049,0.000119557
12051,0.000105148
12053,0.000173988
12055,0.000148905
12057,0.003341406
12059,0.000116918
12061,0.00024435
12063,0.000155505
12065,0.000153396
12067,0.000133682
12069,0.000255838
12071,0.00070286
12073,0.000903149
12075,0.000103738
12077,0.000133728
12079,0.00010427
12081,0.000330255
12083,0.000258244
12085,0.000275117
12086,0.006333701
12087,0.00019664
12089,0.000150835
12091,0.000271834
12093,0.000116933
12095,0.003094563
12097,0.00038058
12099,0.003504671
12101,0.000334272
12103,0.004385791
12105,0.000352369
12107,0.000126065
12109,0.000314448
12111,0.000236332
12113,0.000225535
12115,0.000981746
12117,0.000390513
12119,0.000256353
12121,0.00010013
12123,0.000128972
12125,0.000136841
12127,0.000352368
12129,0.000109312
12131,0.000142104
12133,0.000101992
13001,8.65E-05
13003,8.48E-05
13005,8.50E-05
13007,8.36E-05
13009,0.000109064
13011,9.42E-05
13013,0.000105182
13015,0.000127341
13017,8.29E-05
13019,8.34E-05
13021,0.000204545
13023,8.88E-05
13025,8.28E-05
13027,8.20E-05
13029,0.000110652
13031,0.000131268
13033,8.33E-05
13035,8.76E-05
13037,0.000121425
13039,0.000109664
13043,8.14E-05
13045,0.000126123
13047,0.000110456
13049,8.62E-05
13051,0.000276982
13053,0.0001423
13055,8.42E-05
13057,0.000230564
13059,0.000204711
13061,8.63E-05
13063,0.000352742
13065,8.21E-05
13067,0.003920201
13069,8.92E-05
13071,8.78E-05
13073,0.000206245
13075,8.07E-05
13077,0.000160018
13079,8.06E-05
13081,8.44E-05
13083,7.97E-05
13085,0.000100651
13087,8.81E-05
13089,0.007242864
13091,8.47E-05
13093,0.000125741
13095,0.000129343
13097,0.000169373
13099,8.32E-05
13101,7.92E-05
13103,9.90E-05
13105,8.09E-05
13107,8.12E-05
13109,7.94E-05
13111,8.62E-05
13113,0.00024024
13115,0.000124644
13117,0.000293014
13119,8.05E-05
13121,0.003546151
13123,8.69E-05
13125,7.94E-05
13127,0.00013716
13129,9.73E-05
13131,8.12E-05
13133,9.56E-05
13135,0.003444668
13137,0.00010083
13139,0.000183927
13141,0.000109024
13143,8.37E-05
13145,0.000185536
13147,8.16E-05
13149,8.19E-05
13151,0.000200251
13153,0.000183158
13155,7.94E-05
13157,0.000101892
13159,7.89E-05
13161,7.92E-05
13163,7.94E-05
13165,7.89E-05
13167,8.21E-05
13169,9.22E-05
13171,7.99E-05
13173,7.96E-05
13175,9.90E-05
13177,0.000105052
13179,0.000101984
13181,7.89E-05
13183,8.00E-05
13185,0.000137301
13187,0.000105286
13189,8.05E-05
13191,8.03E-05
13193,0.000829294
13195,8.58E-05
13197,8.16E-05
13199,7.98E-05
13201,8.16E-05
13205,8.42E-05
13207,0.000104792
13209,7.95E-05
13211,8.51E-05
13213,8.26E-05
13215,0.000200343
13217,0.000122827
13219,0.000167339
13221,8.08E-05
13223,0.00015231
13225,9.01E-05
13227,0.000105052
13229,8.08E-05
13231,8.01E-05
13233,8.57E-05
13235,0.00014171
13237,8.21E-05
13239,8.34E-05
13241,9.39E-05
13243,8.21E-05
13245,0.000188365
13247,0.000124154
13249,7.89E-05
13251,7.89E-05
13253,8.23E-05
13255,9.85E-05
13257,9.17E-05
13259,0.000120825
13261,9.78E-05
13263,7.86E-05
13265,7.91E-05
13267,0.00011233
13269,7.87E-05
13271,0.000109661
13273,8.22E-05
13275,0.000107987
13277,9.91E-05
13279,8.27E-05
13281,8.93E-05
13283,7.90E-05
13285,0.000112259
13287,7.88E-05
13289,8.27E-05
13291,9.91E-05
13293,8.22E-05
13295,9.84E-05
13297,0.000112221
13299,8.64E-05
13301,7.86E-05
13303,8.50E-05
13305,8.45E-05
13307,8.24E-05
13309,0.000118799
13311,9.34E-05
13313,0.000111446
13315,0.000107992
13317,7.93E-05
13319,8.16E-05
13321,7.95E-05
16001,0.000458481
16003,9.01E-05
16005,0.000134191
16007,8.30E-05
16009,8.29E-05
16011,8.84E-05
16013,0.00010942
16015,9.19E-05
16017,0.000107031
16019,0.000138623
16021,9.57E-05
16023,8.33E-05
16025,8.39E-05
16027,0.000146815
16029,8.28E-05
16031,8.37E-05
16033,9.48E-05
16035,9.26E-05
16037,9.50E-05
16039,8.53E-05
16041,8.14E-05
16043,8.43E-05
16045,7.98E-05
16047,7.95E-05
16049,8.55E-05
16051,8.15E-05
16053,7.95E-05
16055,0.000168499
16057,0.000138696
16059,8.67E-05
16061,8.28E-05
16063,7.92E-05
16065,0.000105132
16067,7.99E-05
16069,9.22E-05
16071,7.96E-05
16073,8.08E-05
16075,8.00E-05
16077,8.06E-05
16079,8.91E-05
16081,9.35E-05
16083,0.000112551
16085,9.42E-05
16087,7.97E-05
17001,0.00012004
17003,7.91E-05
17005,8.28E-05
17007,0.000116375
17009,0.000108225
17011,9.10E-05
17013,7.87E-05
17015,8.40E-05
17017,7.88E-05
17019,0.000319821
17021,8.45E-05
17023,8.00E-05
17025,7.87E-05
17027,9.00E-05
17029,0.000121931
17031,0.01167238
17033,8.42E-05
17035,7.88E-05
17037,0.000156204
17039,8.09E-05
17041,8.06E-05
17043,0.003305093
17045,8.16E-05
17047,7.85E-05
17049,8.64E-05
17051,8.32E-05
17053,8.04E-05
17055,8.91E-05
17057,8.80E-05
17059,7.87E-05
17061,7.88E-05
17063,0.000104945
17065,8.19E-05
17067,8.10E-05
17069,7.92E-05
17071,7.87E-05
17073,0.000102619
17075,8.42E-05
17077,0.000148834
17079,7.91E-05
17081,9.19E-05
17083,8.30E-05
17085,9.73E-05
17087,0.000107274
17089,0.000475009
17091,0.000133409
17093,0.000193052
17095,0.000103295
17097,0.002927387
17099,0.000132745
17101,0.000107038
17103,9.88E-05
17105,8.93E-05
17107,9.14E-05
17109,0.000116761
17111,0.000319123
17113,0.000246729
17115,0.00013471
17117,9.92E-05
17119,0.000228376
17121,8.55E-05
17123,8.06E-05
17125,7.90E-05
17127,7.87E-05
17129,8.04E-05
17131,8.05E-05
17133,0.000116526
17135,0.000115584
17137,9.44E-05
17139,8.00E-05
17141,0.000105073
17143,0.000214375
17145,9.32E-05
17147,9.29E-05
17149,7.89E-05
17151,8.09E-05
17153,7.87E-05
17155,8.18E-05
17157,9.67E-05
17159,8.00E-05
17161,0.000189136
17163,0.000222438
17165,8.21E-05
17167,0.000238717
17169,8.25E-05
17171,7.85E-05
17173,8.04E-05
17175,8.10E-05
17177,0.000104118
17179,0.000153681
17181,9.02E-05
17183,0.0001024
17185,7.87E-05
17187,8.16E-05
17189,8.11E-05
17191,7.89E-05
17193,7.94E-05
17195,0.000104554
17197,0.00103131
17199,0.000134791
17201,0.000247282
17203,0.000108352
18001,8.45E-05
18003,0.000265625
18005,0.000150909
18007,8.14E-05
18009,8.14E-05
18011,0.000219436
18013,9.82E-05
18015,8.35E-05
18017,8.68E-05
18019,0.000129822
18021,8.29E-05
18023,8.60E-05
18025,7.88E-05
18027,8.28E-05
18029,0.000100938
18031,8.64E-05
18033,9.20E-05
18035,0.000149576
18037,8.89E-05
18039,0.000168958
18041,8.20E-05
18043,0.000137696
18045,8.29E-05
18047,8.41E-05
18049,8.29E-05
18051,8.39E-05
18053,0.000110936
18055,8.43E-05
18057,0.000735111
18059,0.000139598
18061,9.04E-05
18063,0.000223131
18065,9.78E-05
18067,0.000126712
18069,9.73E-05
18071,8.82E-05
18073,8.81E-05
18075,8.19E-05
18077,8.84E-05
18079,8.07E-05
18081,0.00019151
18083,8.57E-05
18085,0.000131315
18087,8.47E-05
18089,0.000277055
18091,0.000140623
18093,9.19E-05
18095,0.000132453
18097,0.005171546
18099,0.000103008
18101,7.92E-05
18103,8.78E-05
18105,0.000231248
18107,8.95E-05
18109,0.000102991
18111,8.15E-05
18113,8.94E-05
18115,7.86E-05
18117,8.06E-05
18119,8.19E-05
18121,8.28E-05
18123,9.23E-05
18125,7.87E-05
18127,0.000213239
18129,8.50E-05
18131,8.16E-05
18133,9.34E-05
18135,8.47E-05
18137,8.50E-05
18139,8.22E-05
18141,0.000241079
18143,8.08E-05
18145,9.90E-05
18147,8.08E-05
18149,8.30E-05
18151,9.40E-05
18153,8.81E-05
18155,7.91E-05
18157,0.000230263
18159,8.58E-05
18161,8.06E-05
18163,0.000203547
18165,8.05E-05
18167,0.000139917
18169,9.18E-05
18171,8.12E-05
18173,0.00013801
18175,8.31E-05
18177,0.000117208
18179,8.58E-05
18181,8.43E-05
18183,9.19E-05
19001,7.90E-05
19003,7.89E-05
19005,8.36E-05
19007,7.92E-05
19009,7.94E-05
19011,8.56E-05
19013,0.000167777
19015,8.66E-05
19017,9.23E-05
19019,8.36E-05
19021,8.29E-05
19023,8.27E-05
19025,8.28E-05
19027,8.10E-05
19029,7.93E-05
19031,8.32E-05
19033,9.94E-05
19035,8.06E-05
19037,8.29E-05
19039,7.86E-05
19041,8.24E-05
19043,8.34E-05
19045,0.000101319
19047,7.93E-05
19049,0.000202603
19051,7.89E-05
19053,7.92E-05
19055,8.40E-05
19057,8.80E-05
19059,9.92E-05
19061,0.000152761
19063,8.20E-05
19065,8.56E-05
19067,8.36E-05
19069,8.24E-05
19071,7.89E-05
19073,7.87E-05
19075,8.59E-05
19077,7.94E-05
19079,8.38E-05
19081,8.26E-05
19083,8.37E-05
19085,7.87E-05
19087,8.19E-05
19089,8.30E-05
19091,8.12E-05
19093,8.03E-05
19095,8.14E-05
19097,8.43E-05
19099,8.40E-05
19101,0.00010842
19103,0.000480695
19105,8.52E-05
19107,7.93E-05
19109,8.20E-05
19111,8.22E-05
19113,0.000246547
19115,7.91E-05
19117,7.92E-05
19119,8.23E-05
19121,8.00E-05
19123,8.36E-05
19125,9.11E-05
19127,8.89E-05
19129,8.06E-05
19131,8.27E-05
19133,7.87E-05
19135,7.93E-05
19137,7.87E-05
19139,9.35E-05
19141,8.22E-05
19143,8.21E-05
19145,8.23E-05
19147,8.06E-05
19149,8.15E-05
19151,8.04E-05
19153,0.000808416
19155,0.000121049
19157,8.99E-05
19159,7.95E-05
19161,8.05E-05
19163,0.000217343
19165,7.89E-05
19167,9.13E-05
19169,0.000207576
19171,8.19E-05
19173,7.91E-05
19175,7.96E-05
19177,7.94E-05
19179,8.76E-05
19181,0.000103637
19183,8.29E-05
19185,7.92E-05
19187,8.94E-05
19189,8.26E-05
19191,0.000100633
19193,0.000127842
19195,8.24E-05
19197,8.27E-05
20001,8.04E-05
20003,8.22E-05
20005,8.04E-05
20007,8.20E-05
20009,8.12E-05
20011,8.09E-05
20013,8.12E-05
20015,0.00012757
20017,8.12E-05
20019,7.86E-05
20021,8.52E-05
20023,7.83E-05
20025,7.87E-05
20027,8.14E-05
20029,8.21E-05
20031,7.87E-05
20033,7.86E-05
20035,8.60E-05
20037,0.000107164
20039,7.93E-05
20041,8.06E-05
20043,7.85E-05
20045,0.000287889
20047,7.88E-05
20049,7.90E-05
20051,9.64E-05
20053,0.000118749
20055,8.44E-05
20057,8.40E-05
20059,8.32E-05
20061,0.000119577
20063,7.84E-05
20065,7.84E-05
20067,7.91E-05
20069,7.82E-05
20071,7.84E-05
20073,7.85E-05
20075,7.95E-05
20077,7.87E-05
20079,0.000105766
20081,7.84E-05
20083,7.99E-05
20085,8.04E-05
20087,8.11E-05
20089,7.83E-05
20091,0.003468547
20093,7.88E-05
20095,7.87E-05
20097,8.20E-05
20099,8.17E-05
20101,7.84E-05
20103,0.000175977
20105,7.85E-05
20107,7.85E-05
20109,7.84E-05
20111,9.83E-05
20113,9.31E-05
20115,8.10E-05
20117,7.86E-05
20119,7.85E-05
20121,9.34E-05
20123,7.97E-05
20125,8.48E-05
20127,7.86E-05
20129,7.94E-05
20131,7.86E-05
20133,8.58E-05
20135,7.85E-05
20137,0.000104616
20139,8.07E-05
20141,7.86E-05
20143,7.90E-05
20145,0.000110052
20147,7.85E-05
20149,9.42E-05
20151,8.02E-05
20153,7.91E-05
20155,0.000105026
20157,8.40E-05
20159,7.93E-05
20161,0.00018514
20163,8.39E-05
20165,8.46E-05
20167,8.92E-05
20169,0.000110531
20171,7.91E-05
20173,0.000702569
20175,7.90E-05
20177,0.000201221
20179,7.88E-05
20181,7.85E-05
20183,7.85E-05
20185,7.84E-05
20187,7.84E-05
20189,7.86E-05
20191,8.08E-05
20193,8.16E-05
20195,8.34E-05
20197,7.97E-05
20199,7.86E-05
20201,7.85E-05
20203,7.85E-05
20205,7.84E-05
20207,7.83E-05
20209,0.00013081
21001,8.31E-05
21003,8.05E-05
21005,8.21E-05
21007,7.88E-05
21009,9.33E-05
21011,7.86E-05
21013,8.29E-05
21015,0.000190274
21017,8.14E-05
21019,0.000105077
21021,0.000107441
21023,7.85E-05
21025,8.08E-05
21027,8.01E-05
21029,0.000103282
21031,7.89E-05
21033,8.60E-05
21035,0.000110879
21037,0.000152916
21039,7.92E-05
21041,7.90E-05
21043,8.24E-05
21045,8.05E-05
21047,0.000121892
21049,9.07E-05
21051,8.43E-05
21053,7.85E-05
21055,7.86E-05
21057,7.84E-05
21059,0.000133814
21061,7.86E-05
21063,0.000108504
21065,7.89E-05
21067,0.00066312
21069,7.98E-05
21071,8.89E-05
21073,0.00012659
21075,7.95E-05
21077,7.86E-05
21079,8.06E-05
21081,8.05E-05
21083,8.88E-05
21085,8.07E-05
21087,7.86E-05
21089,8.86E-05
21091,7.88E-05
21093,0.000158801
21095,8.68E-05
21097,8.01E-05
21099,7.98E-05
21101,9.98E-05
21103,7.89E-05
21105,7.86E-05
21107,9.97E-05
21109,8.01E-05
21111,0.002800087
21113,0.00013049
21115,8.24E-05
21117,0.000208861
21119,8.16E-05
21121,8.37E-05
21123,7.92E-05
21125,9.88E-05
21127,8.03E-05
21129,8.24E-05
21131,8.00E-05
21133,8.25E-05
21135,8.01E-05
21137,8.04E-05
21139,7.86E-05
21141,8.10E-05
21143,0.000110656
21145,0.000127554
21147,8.64E-05
21149,7.85E-05
21151,0.00013986
21153,7.99E-05
21155,8.07E-05
21157,8.83E-05
21159,8.94E-05
21161,8.49E-05
21163,8.52E-05
21165,7.97E-05
21167,8.41E-05
21169,7.88E-05
21171,7.94E-05
21173,8.56E-05
21175,8.95E-05
21177,8.43E-05
21179,9.76E-05
21181,7.84E-05
21183,8.06E-05
21185,0.000187748
21187,7.85E-05
21189,8.91E-05
21191,7.88E-05
21193,8.72E-05
21195,0.000104197
21197,8.04E-05
21199,0.000103416
21201,7.85E-05
21203,8.04E-05
21205,0.000112174
21207,8.02E-05
21209,0.000124419
21211,0.000118063
21213,8.01E-05
21215,8.29E-05
21217,8.75E-05
21219,7.91E-05
21221,8.31E-05
21223,7.87E-05
21225,7.96E-05
21227,0.000161009
21229,8.43E-05
21231,8.05E-05
21233,7.86E-05
21235,9.58E-05
21237,8.03E-05
21239,0.000108291
22001,9.45E-05
22003,0.00012334
22005,0.000136612
22007,8.60E-05
22009,8.69E-05
22011,0.000135286
22013,8.46E-05
22015,0.00015542
22017,0.000211702
22019,0.000244517
22021,8.05E-05
22023,0.000279796
22025,8.31E-05
22027,9.05E-05
22029,8.25E-05
22031,8.42E-05
22033,0.00039753
22035,0.000110509
22037,0.000126942
22039,8.51E-05
22041,8.06E-05
22043,0.000114904
22045,0.000105544
22047,9.20E-05
22049,8.48E-05
22051,0.000271418
22053,9.56E-05
22055,0.000202999
22057,0.000115877
22059,8.20E-05
22061,0.00012578
22063,0.000134908
22065,0.000117837
22067,8.66E-05
22069,9.42E-05
22071,0.001000185
22073,0.000154126
22075,8.39E-05
22077,8.63E-05
22079,0.000130936
22081,9.64E-05
22083,8.53E-05
22085,9.59E-05
22087,8.41E-05
22089,0.000103547
22091,8.97E-05
22093,8.56E-05
22095,8.95E-05
22097,0.000103935
22099,9.13E-05
22101,8.96E-05
22103,0.000232156
22105,0.000126481
22107,7.91E-05
22109,0.000131798
22111,8.49E-05
22113,0.000110896
22115,0.000100889
22117,9.05E-05
22119,8.30E-05
22121,9.06E-05
22123,8.25E-05
22125,0.000144366
22127,9.55E-05
23001,0.000144028
23003,0.000122062
23005,0.002366523
23007,0.000122513
23009,0.000155339
23011,0.000189614
23013,0.000138092
23015,0.000144462
23017,0.000118867
23019,0.00019991
23021,9.69E-05
23023,0.00013707
23025,0.000110811
23027,0.000134592
23029,0.000105418
23031,0.000238548
24001,0.00014638
24003,0.00317026
24005,0.008791366
24009,0.000217219
24011,8.66E-05
24013,0.000282493
24015,0.000153458
24017,0.000254866
24019,0.000102196
24021,0.000603391
24023,0.000122609
24025,0.000408962
24027,0.004131633
24029,0.000121038
24031,0.021959338
24033,0.025490685
24035,0.000178851
24037,0.000224864
24039,0.000128926
24041,0.00021083
24043,0.000186473
24045,0.000170807
24047,0.00015761
24510,0.007723576
25001,0.0006388
25003,0.00023683
25005,0.000821434
25007,0.000162012
25009,0.004256329
25011,0.000203568
25013,0.000833524
25015,0.000356445
25017,0.01145507
25019,0.00017418
25021,0.00746688
25023,0.001673877
25025,0.005697203
25027,0.003824207
26001,9.43E-05
26003,0.000102386
26005,0.000137837
26007,9.98E-05
26009,0.000113444
26011,8.81E-05
26013,0.000124833
26015,0.000114508
26017,0.000132079
26019,0.00010963
26021,0.000206913
26023,8.98E-05
26025,0.000140157
26027,0.000105175
26029,0.0001248
26031,0.000101228
26033,0.000118461
26035,8.64E-05
26037,0.000145078
26039,9.01E-05
26041,0.000104586
26043,9.86E-05
26045,0.000150422
26047,0.000135258
26049,0.000260005
26051,8.73E-05
26053,0.000102816
26055,0.000185963
26057,9.60E-05
26059,0.000101675
26061,0.000130003
26063,9.71E-05
26065,0.000485407
26067,0.000105012
26069,9.85E-05
26071,9.40E-05
26073,0.000134753
26075,0.000151806
26077,0.000286311
26079,8.93E-05
26081,0.001348204
26083,0.000107736
26085,8.65E-05
26087,0.000130833
26089,0.000154522
26091,0.00013331
26093,0.00025898
26095,0.000122617
26097,9.87E-05
26099,0.001123267
26101,0.000105229
26103,0.000152016
26105,0.000105734
26107,0.000105544
26109,8.99E-05
26111,0.0001733
26113,8.75E-05
26115,0.000139538
26117,9.50E-05
26119,9.27E-05
26121,0.000146614
26123,9.25E-05
26125,0.004640828
26127,9.20E-05
26129,8.84E-05
26131,9.58E-05
26133,8.69E-05
26135,8.90E-05
26137,0.000100261
26139,0.000241745
26141,9.47E-05
26143,9.17E-05
26145,0.000180647
26147,0.000151312
26149,0.000104479
26151,9.63E-05
26153,9.40E-05
26155,0.000104341
26157,9.83E-05
26159,0.000122531
26161,0.002776054
26163,0.008757105
26165,9.33E-05
27001,9.36E-05
27003,0.00089204
27005,9.66E-05
27007,0.000116305
27009,9.54E-05
27011,8.21E-05
27013,0.000133873
27015,8.57E-05
27017,0.000101598
27019,0.000264353
27021,9.51E-05
27023,8.25E-05
27025,0.000107578
27027,0.00012285
27029,8.84E-05
27031,0.000119583
27033,8.29E-05
27035,0.000134124
27037,0.001354808
27039,8.56E-05
27041,0.000101278
27043,8.26E-05
27045,8.66E-05
27047,8.68E-05
27049,0.000107401
27051,8.25E-05
27053,0.007320852
27055,8.57E-05
27057,9.81E-05
27059,9.09E-05
27061,0.000118297
27063,8.26E-05
27065,9.26E-05
27067,0.000105326
27069,8.31E-05
27071,9.43E-05
27073,8.18E-05
27075,0.000106808
27077,8.90E-05
27079,8.76E-05
27081,8.23E-05
27083,8.80E-05
27085,8.83E-05
27087,8.55E-05
27089,8.33E-05
27091,8.37E-05
27093,8.52E-05
27095,8.96E-05
27097,8.94E-05
27099,9.48E-05
27101,8.24E-05
27103,0.000111611
27105,8.39E-05
27107,8.29E-05
27109,0.000322936
27111,0.000120449
27113,8.47E-05
27115,9.55E-05
27117,8.23E-05
27119,9.25E-05
27121,8.41E-05
27123,0.002606482
27125,8.42E-05
27127,8.30E-05
27129,8.69E-05
27131,0.00013882
27133,8.22E-05
27135,8.54E-05
27137,0.000221574
27139,0.000253596
27141,0.00013994
27143,8.25E-05
27145,0.000186063
27147,9.36E-05
27149,8.33E-05
27151,8.22E-05
27153,8.92E-05
27155,8.23E-05
27157,8.70E-05
27159,8.50E-05
27161,8.54E-05
27163,0.000415111
27165,8.22E-05
27167,8.21E-05
27169,0.000124306
27171,0.000142695
27173,8.22E-05
28001,9.24E-05
28003,8.80E-05
28005,8.02E-05
28007,8.29E-05
28009,7.84E-05
28011,9.32E-05
28013,7.91E-05
28015,7.93E-05
28017,7.85E-05
28019,7.85E-05
28021,8.15E-05
28023,8.26E-05
28025,8.19E-05
28027,8.15E-05
28029,8.03E-05
28031,8.48E-05
28033,0.000155792
28035,0.00013123
28037,8.18E-05
28039,8.82E-05
28041,0.000131678
28043,8.10E-05
28045,0.000106268
28047,0.000202127
28049,0.000248292
28051,8.05E-05
28053,7.96E-05
28055,0.000108638
28057,8.01E-05
28059,0.000158057
28061,8.46E-05
28063,8.65E-05
28065,8.26E-05
28067,0.000120082
28069,7.92E-05
28071,0.000132383
28073,0.000134134
28075,0.00011551
28077,7.89E-05
28079,8.28E-05
28081,0.000124997
28083,8.56E-05
28085,8.77E-05
28087,0.000113954
28089,0.000233134
28091,8.60E-05
28093,8.19E-05
28095,8.24E-05
28097,7.90E-05
28099,8.36E-05
28101,8.36E-05
28103,7.87E-05
28105,0.000133143
28107,8.28E-05
28109,9.97E-05
28111,8.43E-05
28113,8.65E-05
28115,8.09E-05
28117,8.05E-05
28119,7.97E-05
28121,0.000190333
28123,8.32E-05
28125,7.97E-05
28127,8.37E-05
28129,8.44E-05
28131,9.29E-05
28133,0.000238118
28135,0.00010779
28137,8.26E-05
28139,8.00E-05
28141,7.89E-05
28143,7.92E-05
28145,8.38E-05
28147,8.26E-05
28149,0.000113514
28151,0.000100156
28153,9.41E-05
28155,7.86E-05
28157,9.32E-05
28159,8.01E-05
28161,7.88E-05
28163,0.000116088
29001,0.000106924
29003,8.76E-05
29005,7.83E-05
29007,8.31E-05
29009,8.59E-05
29011,8.17E-05
29013,8.04E-05
29015,8.00E-05
29017,8.18E-05
29019,0.0002531
29021,0.00012125
29023,9.28E-05
